review_id,customer_id,product_id,rating,review_text
REV-001273,CUST-01768,PROD-0215,1,Poor packaging and wrong color sent.
REV-001274,CUST-03248,PROD-0159,1,Customer service was slow to respond to my refund query.
REV-001275,CUST-02473,PROD-0121,4,Exceeded my expectations! Excellent customer service.
REV-001276,CUST-02597,PROD-0004,5,Great product quality and fast shipping. Will buy again.
REV-001277,CUST-01384,PROD-0065,3,Average product. Does the job but nothing extraordinary.
REV-001278,CUST-03272,PROD-0160,4,Extremely satisfied with this purchase! Highly recommended.
REV-001279,CUST-01486,PROD-0116,3,Average product. Does the job but nothing extraordinary.
REV-001280,CUST-01962,PROD-0042,3,Average product. Does the job but nothing extraordinary.
REV-001281,CUST-00887,PROD-0100,3,Average product. Does the job but nothing extraordinary.
REV-001282,CUST-00007,PROD-0156,5,Top notch quality and premium packaging.
REV-001283,CUST-01390,PROD-0003,3,Average product. Does the job but nothing extraordinary.
REV-001284,CUST-01752,PROD-0048,5,Exceeded my expectations! Excellent customer service.
REV-001285,CUST-00211,PROD-0031,5,Great product quality and fast shipping. Will buy again.
REV-001286,CUST-02555,PROD-0055,4,Exceeded my expectations! Excellent customer service.
REV-001287,CUST-00365,PROD-0176,4,"Very reliable product, works perfectly as described."
REV-001288,CUST-00127,PROD-0234,4,Exceeded my expectations! Excellent customer service.
REV-001289,CUST-03438,PROD-0044,2,Poor packaging and wrong color sent.
REV-001290,CUST-00946,PROD-0075,4,Great product quality and fast shipping. Will buy again.
REV-001291,CUST-00162,PROD-0123,5,Great product quality and fast shipping. Will buy again.
REV-001292,CUST-02631,PROD-0050,4,"Very reliable product, works perfectly as described."
REV-001293,CUST-01118,PROD-0035,5,"Very reliable product, works perfectly as described."
REV-001294,CUST-03241,PROD-0231,4,Exceeded my expectations! Excellent customer service.
REV-001295,CUST-00613,PROD-0199,4,Exceeded my expectations! Excellent customer service.
REV-001296,CUST-02048,PROD-0170,5,Exceeded my expectations! Excellent customer service.
REV-001297,CUST-02027,PROD-0106,4,"Very reliable product, works perfectly as described."
REV-001298,CUST-02167,PROD-0059,5,Exceeded my expectations! Excellent customer service.
REV-001299,CUST-01826,PROD-0021,4,Top notch quality and premium packaging.
REV-001300,CUST-01417,PROD-0056,4,Extremely satisfied with this purchase! Highly recommended.
REV-001301,CUST-01235,PROD-0233,4,Great product quality and fast shipping. Will buy again.
REV-001302,CUST-01226,PROD-0083,4,Exceeded my expectations! Excellent customer service.
REV-001303,CUST-00330,PROD-0204,2,Would not recommend. Cheap materials used.
REV-001304,CUST-02894,PROD-0217,1,Would not recommend. Cheap materials used.
REV-001305,CUST-00821,PROD-0224,5,Extremely satisfied with this purchase! Highly recommended.
REV-001306,CUST-03212,PROD-0033,4,"Very reliable product, works perfectly as described."
REV-001307,CUST-03031,PROD-0093,5,Extremely satisfied with this purchase! Highly recommended.
REV-001308,CUST-02555,PROD-0219,2,Not worth the price. Stopped working after 3 days.
REV-001309,CUST-02122,PROD-0190,4,Exceeded my expectations! Excellent customer service.
REV-001310,CUST-01370,PROD-0133,5,Exceeded my expectations! Excellent customer service.
REV-001311,CUST-00770,PROD-0093,2,Not worth the price. Stopped working after 3 days.
REV-001312,CUST-02980,PROD-0141,3,Average product. Does the job but nothing extraordinary.
REV-001313,CUST-00394,PROD-0164,4,Top notch quality and premium packaging.
REV-001314,CUST-01451,PROD-0067,3,Average product. Does the job but nothing extraordinary.
REV-001315,CUST-01150,PROD-0140,5,"Very reliable product, works perfectly as described."
REV-001316,CUST-00434,PROD-0062,4,Exceeded my expectations! Excellent customer service.
REV-001317,CUST-00134,PROD-0078,2,Poor packaging and wrong color sent.
REV-001318,CUST-03284,PROD-0173,1,Would not recommend. Cheap materials used.
REV-001319,CUST-01023,PROD-0195,5,Great product quality and fast shipping. Will buy again.
REV-001320,CUST-02787,PROD-0028,1,Would not recommend. Cheap materials used.
REV-001321,CUST-03105,PROD-0114,2,Poor packaging and wrong color sent.
REV-001322,CUST-02974,PROD-0060,4,Exceeded my expectations! Excellent customer service.
REV-001323,CUST-01465,PROD-0230,5,Extremely satisfied with this purchase! Highly recommended.
REV-001324,CUST-01072,PROD-0162,5,Great product quality and fast shipping. Will buy again.
REV-001325,CUST-02281,PROD-0213,1,Customer service was slow to respond to my refund query.
REV-001326,CUST-00510,PROD-0084,5,"Very reliable product, works perfectly as described."
REV-001327,CUST-01866,PROD-0096,3,Average product. Does the job but nothing extraordinary.
REV-001328,CUST-02967,PROD-0127,2,Not worth the price. Stopped working after 3 days.
REV-001329,CUST-00937,PROD-0038,4,Great product quality and fast shipping. Will buy again.
REV-001330,CUST-02034,PROD-0134,5,Extremely satisfied with this purchase! Highly recommended.
REV-001331,CUST-03300,PROD-0180,4,Extremely satisfied with this purchase! Highly recommended.
REV-001332,CUST-01729,PROD-0174,5,Exceeded my expectations! Excellent customer service.
REV-001333,CUST-01034,PROD-0011,3,Average product. Does the job but nothing extraordinary.
REV-001334,CUST-00185,PROD-0130,2,Poor packaging and wrong color sent.
REV-001335,CUST-00744,PROD-0203,1,Would not recommend. Cheap materials used.
REV-001336,CUST-00757,PROD-0223,3,Average product. Does the job but nothing extraordinary.
REV-001337,CUST-01805,PROD-0039,3,Average product. Does the job but nothing extraordinary.
REV-001338,CUST-01935,PROD-0167,3,Average product. Does the job but nothing extraordinary.
REV-001339,CUST-02757,PROD-0167,2,Item arrived late and damaged. Dissatisfied with quality.
REV-001340,CUST-02856,PROD-0042,5,Top notch quality and premium packaging.
REV-001341,CUST-03497,PROD-0067,4,Great product quality and fast shipping. Will buy again.
REV-001342,CUST-02350,PROD-0133,3,Average product. Does the job but nothing extraordinary.
REV-001343,CUST-00059,PROD-0159,5,Extremely satisfied with this purchase! Highly recommended.
REV-001344,CUST-02870,PROD-0157,3,Average product. Does the job but nothing extraordinary.
REV-001345,CUST-00806,PROD-0164,2,Would not recommend. Cheap materials used.
REV-001346,CUST-01229,PROD-0213,5,Exceeded my expectations! Excellent customer service.
REV-001347,CUST-00499,PROD-0216,5,Extremely satisfied with this purchase! Highly recommended.
REV-001348,CUST-03356,PROD-0223,5,Top notch quality and premium packaging.
REV-001349,CUST-00165,PROD-0221,5,Exceeded my expectations! Excellent customer service.
REV-001350,CUST-03162,PROD-0198,5,Great product quality and fast shipping. Will buy again.
REV-001351,CUST-01337,PROD-0215,5,"Very reliable product, works perfectly as described."
REV-001352,CUST-00091,PROD-0034,2,Customer service was slow to respond to my refund query.
REV-001353,CUST-03082,PROD-0227,5,Extremely satisfied with this purchase! Highly recommended.
REV-001354,CUST-02052,PROD-0220,5,Great product quality and fast shipping. Will buy again.
REV-001355,CUST-02034,PROD-0223,3,Average product. Does the job but nothing extraordinary.
REV-001356,CUST-02897,PROD-0017,4,Exceeded my expectations! Excellent customer service.
REV-001357,CUST-01433,PROD-0105,1,Customer service was slow to respond to my refund query.
REV-001358,CUST-02321,PROD-0035,4,Top notch quality and premium packaging.
REV-001359,CUST-01009,PROD-0141,4,Extremely satisfied with this purchase! Highly recommended.
REV-001360,CUST-02747,PROD-0095,5,Great product quality and fast shipping. Will buy again.
REV-001361,CUST-01217,PROD-0216,5,Exceeded my expectations! Excellent customer service.
REV-001362,CUST-00797,PROD-0089,4,Great product quality and fast shipping. Will buy again.
REV-001363,CUST-02002,PROD-0027,5,Great product quality and fast shipping. Will buy again.
REV-001364,CUST-00191,PROD-0238,5,Extremely satisfied with this purchase! Highly recommended.
REV-001365,CUST-00636,PROD-0095,3,Average product. Does the job but nothing extraordinary.
REV-001366,CUST-02187,PROD-0177,5,Top notch quality and premium packaging.
REV-001367,CUST-00464,PROD-0215,2,Not worth the price. Stopped working after 3 days.
REV-001368,CUST-02185,PROD-0057,4,Extremely satisfied with this purchase! Highly recommended.
REV-001369,CUST-03046,PROD-0127,2,Would not recommend. Cheap materials used.
REV-001370,CUST-01516,PROD-0036,4,Top notch quality and premium packaging.
REV-001371,CUST-02878,PROD-0165,4,Extremely satisfied with this purchase! Highly recommended.
REV-001372,CUST-01477,PROD-0109,2,Customer service was slow to respond to my refund query.
REV-001373,CUST-01330,PROD-0172,4,Extremely satisfied with this purchase! Highly recommended.
REV-001374,CUST-01150,PROD-0012,5,"Very reliable product, works perfectly as described."
REV-001375,CUST-03377,PROD-0086,3,Average product. Does the job but nothing extraordinary.
REV-001376,CUST-01446,PROD-0025,3,Average product. Does the job but nothing extraordinary.
REV-001377,CUST-02098,PROD-0224,5,Extremely satisfied with this purchase! Highly recommended.
REV-001378,CUST-03056,PROD-0178,4,Great product quality and fast shipping. Will buy again.
REV-001379,CUST-00947,PROD-0102,5,Great product quality and fast shipping. Will buy again.
REV-001380,CUST-03248,PROD-0030,5,Great product quality and fast shipping. Will buy again.
REV-001381,CUST-00429,PROD-0104,4,Exceeded my expectations! Excellent customer service.
REV-001382,CUST-02832,PROD-0212,5,Extremely satisfied with this purchase! Highly recommended.
REV-001383,CUST-02558,PROD-0224,5,Exceeded my expectations! Excellent customer service.
REV-001384,CUST-02402,PROD-0054,3,Average product. Does the job but nothing extraordinary.
REV-001385,CUST-00997,PROD-0112,2,Customer service was slow to respond to my refund query.
REV-001386,CUST-02399,PROD-0212,4,Great product quality and fast shipping. Will buy again.
REV-001387,CUST-00218,PROD-0054,4,"Very reliable product, works perfectly as described."
REV-001388,CUST-00301,PROD-0144,5,Exceeded my expectations! Excellent customer service.
REV-001389,CUST-01263,PROD-0243,5,Top notch quality and premium packaging.
REV-001390,CUST-01912,PROD-0135,4,"Very reliable product, works perfectly as described."
REV-001391,CUST-03203,PROD-0242,5,Exceeded my expectations! Excellent customer service.
REV-001392,CUST-02777,PROD-0088,3,Average product. Does the job but nothing extraordinary.
REV-001393,CUST-01471,PROD-0014,3,Average product. Does the job but nothing extraordinary.
REV-001394,CUST-01517,PROD-0202,1,Poor packaging and wrong color sent.
REV-001395,CUST-03462,PROD-0127,2,Would not recommend. Cheap materials used.
REV-001396,CUST-01031,PROD-0066,4,Top notch quality and premium packaging.
REV-001397,CUST-00455,PROD-0062,4,"Very reliable product, works perfectly as described."
REV-001398,CUST-00588,PROD-0197,3,Average product. Does the job but nothing extraordinary.
REV-001399,CUST-01406,PROD-0121,5,"Very reliable product, works perfectly as described."
REV-001400,CUST-00957,PROD-0227,4,Great product quality and fast shipping. Will buy again.
REV-001401,CUST-02010,PROD-0081,1,Not worth the price. Stopped working after 3 days.
REV-001402,CUST-02861,PROD-0030,4,Top notch quality and premium packaging.
REV-001403,CUST-00823,PROD-0032,4,Top notch quality and premium packaging.
REV-001404,CUST-02909,PROD-0037,2,Poor packaging and wrong color sent.
REV-001405,CUST-00750,PROD-0130,4,Extremely satisfied with this purchase! Highly recommended.
REV-001406,CUST-02053,PROD-0241,2,Not worth the price. Stopped working after 3 days.
REV-001407,CUST-01001,PROD-0213,5,Exceeded my expectations! Excellent customer service.
REV-001408,CUST-01706,PROD-0218,5,"Very reliable product, works perfectly as described."
REV-001409,CUST-01251,PROD-0184,3,Average product. Does the job but nothing extraordinary.
REV-001410,CUST-03103,PROD-0021,4,"Very reliable product, works perfectly as described."
REV-001411,CUST-00028,PROD-0244,5,Great product quality and fast shipping. Will buy again.
REV-001412,CUST-03060,PROD-0156,5,Extremely satisfied with this purchase! Highly recommended.
REV-001413,CUST-00386,PROD-0113,3,Average product. Does the job but nothing extraordinary.
REV-001414,CUST-03066,PROD-0187,4,Exceeded my expectations! Excellent customer service.
REV-001415,CUST-00845,PROD-0004,5,Top notch quality and premium packaging.
REV-001416,CUST-03147,PROD-0054,2,Would not recommend. Cheap materials used.
REV-001417,CUST-03089,PROD-0092,4,Extremely satisfied with this purchase! Highly recommended.
REV-001418,CUST-00803,PROD-0161,5,Extremely satisfied with this purchase! Highly recommended.
REV-001419,CUST-01478,PROD-0035,1,Poor packaging and wrong color sent.
REV-001420,CUST-00097,PROD-0134,2,Item arrived late and damaged. Dissatisfied with quality.
REV-001421,CUST-00146,PROD-0190,4,"Very reliable product, works perfectly as described."
REV-001422,CUST-02635,PROD-0014,4,Extremely satisfied with this purchase! Highly recommended.
REV-001423,CUST-03206,PROD-0111,5,Great product quality and fast shipping. Will buy again.
REV-001424,CUST-01094,PROD-0115,5,Great product quality and fast shipping. Will buy again.
REV-001425,CUST-02884,PROD-0170,4,Top notch quality and premium packaging.
REV-001426,CUST-00243,PROD-0095,3,Average product. Does the job but nothing extraordinary.
REV-001427,CUST-00850,PROD-0024,5,Exceeded my expectations! Excellent customer service.
REV-001428,CUST-03424,PROD-0205,5,Exceeded my expectations! Excellent customer service.
REV-001429,CUST-00468,PROD-0134,4,Great product quality and fast shipping. Will buy again.
REV-001430,CUST-00692,PROD-0084,5,Great product quality and fast shipping. Will buy again.
REV-001431,CUST-02394,PROD-0218,4,"Very reliable product, works perfectly as described."
REV-001432,CUST-03175,PROD-0212,4,Exceeded my expectations! Excellent customer service.
REV-001433,CUST-00769,PROD-0088,1,Customer service was slow to respond to my refund query.
REV-001434,CUST-00580,PROD-0198,4,"Very reliable product, works perfectly as described."
REV-001435,CUST-03250,PROD-0050,5,Exceeded my expectations! Excellent customer service.
REV-001436,CUST-01384,PROD-0102,1,Poor packaging and wrong color sent.
REV-001437,CUST-01677,PROD-0186,5,Exceeded my expectations! Excellent customer service.
REV-001438,CUST-02012,PROD-0058,5,Extremely satisfied with this purchase! Highly recommended.
REV-001439,CUST-02361,PROD-0236,4,Great product quality and fast shipping. Will buy again.
REV-001440,CUST-01558,PROD-0039,5,Extremely satisfied with this purchase! Highly recommended.
REV-001441,CUST-01634,PROD-0210,3,Average product. Does the job but nothing extraordinary.
